"","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","workerIp","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput","workerid"
"1878","recency_last ",5,"Sheep","training","2","c(2, 2, 2)","fruits","vehicles","clothes","jacket","motorbike","pineapple","jacket","jacket","item_l","clothes",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1879","recency_last ",5,"Sheep","training","3","c(2, 2, 2)","fruits","vehicles","clothes","orange","car","hat","orange","orange","item_l","fruits",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1880","recency_last ",5,"Sheep","training","4","c(2, 2, 2)","fruits","vehicles","clothes","shirt","train","melon","train","train","item_m","vehicles",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1881","recency_last ",5,"Sheep","training","5","c(2, 2, 2)","fruits","vehicles","clothes","shoe","cherry","bus","shoe","shoe","item_l","clothes",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1882","recency_last ",5,"Sheep","training","6","c(2, 2, 2)","fruits","vehicles","clothes","airplane","apple","dress","apple","apple","item_m","fruits",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1883","recency_last",5,"Sheep","test","choice","c(2, 2, 2)","fruits","vehicles","clothes","boat","sock","banana",NA,"sock","item_m","clothes",NA,"2601:901:4300:5334:e966:c4fc:dacf:7be7",0,0,1,"fruits",0,"08b410ae3bfed2571eb70022829de4db"
"1884","recency_last ",6,"Dog","training","1","c(5, 1, 0)","vehicles","clothes","mammals","bus","horse","shirt","bus","bus","item_l","vehicles",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1885","recency_last ",6,"Dog","training","2","c(5, 1, 0)","vehicles","clothes","mammals","monkey","sock","airplane","airplane","airplane","item_r","vehicles",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1886","recency_last ",6,"Dog","training","3","c(5, 1, 0)","vehicles","clothes","mammals","truck","dog","dress","truck","truck","item_l","vehicles",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1887","recency_last ",6,"Dog","training","4","c(5, 1, 0)","vehicles","clothes","mammals","boat","shoe","elephant","boat","boat","item_l","vehicles",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1888","recency_last ",6,"Dog","training","5","c(5, 1, 0)","vehicles","clothes","mammals","motorbike","skirt","cow","motorbike","motorbike","item_l","vehicles",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1889","recency_last ",6,"Dog","training","6","c(5, 1, 0)","vehicles","clothes","mammals","cat","hat","train","hat","hat","item_m","clothes",1,"2601:901:4300:5334:e966:c4fc:dacf:7be7",NA,NA,NA,NA,NA,"08b410ae3bfed2571eb70022829de4db"
"1890","recency_last",6,"Dog","test","choice","c(5, 1, 0)","vehicles","clothes","mammals","bear","car","jacket",NA,"car","item_m","vehicles",NA,"2601:901:4300:5334:e966:c4fc:dacf:7be7",1,0,0,"clothes",0,"08b410ae3bfed2571eb70022829de4db"
"1891","recency_last ",1,"Cat","training","1","c(5, 1, 0)","mammals","instruments","clothes","xylophone","monkey","jacket","monkey","monkey","item_m","mammals",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1892","recency_last ",1,"Cat","training","2","c(5, 1, 0)","mammals","instruments","clothes","trumpet","skirt","bear","bear","bear","item_r","mammals",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1893","recency_last ",1,"Cat","training","3","c(5, 1, 0)","mammals","instruments","clothes","sock","cow","guitar","cow","cow","item_m","mammals",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1894","recency_last ",1,"Cat","training","4","c(5, 1, 0)","mammals","instruments","clothes","horse","hat","violin","horse","horse","item_l","mammals",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1895","recency_last ",1,"Cat","training","5","c(5, 1, 0)","mammals","instruments","clothes","shoe","dog","piano","dog","dog","item_m","mammals",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1896","recency_last ",1,"Cat","training","6","c(5, 1, 0)","mammals","instruments","clothes","drum","dress","cat","drum","drum","item_l","instruments",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1897","recency_last",1,"Cat","test","choice","c(5, 1, 0)","mammals","instruments","clothes","flute","shirt","elephant",NA,"flute","item_l","instruments",NA,"97.88.73.246",0,1,0,"instruments",1,"a79b97b24001f5a0133c2ee057f8579a"
"1898","recency_last ",2,"Dog","training","1","c(5, 1, 0)","instruments","clothes","fruits","shirt","violin","cherry","violin","violin","item_m","instruments",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1899","recency_last ",2,"Dog","training","2","c(5, 1, 0)","instruments","clothes","fruits","sock","melon","guitar","guitar","guitar","item_r","instruments",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1900","recency_last ",2,"Dog","training","3","c(5, 1, 0)","instruments","clothes","fruits","hat","banana","trumpet","trumpet","trumpet","item_r","instruments",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1901","recency_last ",2,"Dog","training","4","c(5, 1, 0)","instruments","clothes","fruits","apple","drum","skirt","drum","drum","item_m","instruments",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1902","recency_last ",2,"Dog","training","5","c(5, 1, 0)","instruments","clothes","fruits","piano","jacket","pineapple","piano","piano","item_l","instruments",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1903","recency_last ",2,"Dog","training","6","c(5, 1, 0)","instruments","clothes","fruits","shoe","xylophone","strawberry","shoe","shoe","item_l","clothes",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1904","recency_last",2,"Dog","test","choice","c(5, 1, 0)","instruments","clothes","fruits","orange","dress","flute",NA,"dress","item_m","clothes",NA,"97.88.73.246",0,1,0,"clothes",1,"a79b97b24001f5a0133c2ee057f8579a"
"1905","recency_last ",3,"Frog","training","1","c(5, 1, 0)","clothes","fruits","vehicles","banana","dress","airplane","dress","dress","item_m","clothes",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1906","recency_last ",3,"Frog","training","2","c(5, 1, 0)","clothes","fruits","vehicles","pineapple","truck","sock","sock","sock","item_r","clothes",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1907","recency_last ",3,"Frog","training","3","c(5, 1, 0)","clothes","fruits","vehicles","apple","shoe","car","shoe","shoe","item_m","clothes",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1908","recency_last ",3,"Frog","training","4","c(5, 1, 0)","clothes","fruits","vehicles","motorbike","melon","hat","hat","hat","item_r","clothes",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1909","recency_last ",3,"Frog","training","5","c(5, 1, 0)","clothes","fruits","vehicles","train","strawberry","shirt","shirt","shirt","item_r","clothes",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1910","recency_last ",3,"Frog","training","6","c(5, 1, 0)","clothes","fruits","vehicles","bus","skirt","cherry","cherry","cherry","item_r","fruits",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1911","recency_last",3,"Frog","test","choice","c(5, 1, 0)","clothes","fruits","vehicles","jacket","boat","orange",NA,"orange","item_r","fruits",NA,"97.88.73.246",0,1,0,"fruits",1,"a79b97b24001f5a0133c2ee057f8579a"
"1912","recency_last ",4,"Bunny","training","1","c(5, 1, 0)","fruits","vehicles","furniture","motorbike","chair","strawberry","strawberry","strawberry","item_r","fruits",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1913","recency_last ",4,"Bunny","training","2","c(5, 1, 0)","fruits","vehicles","furniture","airplane","cherry","lamp","cherry","cherry","item_m","fruits",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1914","recency_last ",4,"Bunny","training","3","c(5, 1, 0)","fruits","vehicles","furniture","pineapple","bus","sofa","pineapple","pineapple","item_l","fruits",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1915","recency_last ",4,"Bunny","training","4","c(5, 1, 0)","fruits","vehicles","furniture","apple","train","bed","apple","apple","item_l","fruits",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1916","recency_last ",4,"Bunny","training","5","c(5, 1, 0)","fruits","vehicles","furniture","orange","closet","truck","orange","orange","item_l","fruits",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1917","recency_last ",4,"Bunny","training","6","c(5, 1, 0)","fruits","vehicles","furniture","car","banana","drawer","car","car","item_l","vehicles",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1918","recency_last",4,"Bunny","test","choice","c(5, 1, 0)","fruits","vehicles","furniture","melon","stool","boat",NA,"boat","item_r","vehicles",NA,"97.88.73.246",0,1,0,"vehicles",1,"a79b97b24001f5a0133c2ee057f8579a"
"1919","recency_last ",5,"Bear","training","1","c(2, 2, 2)","vehicles","furniture","mammals","airplane","chair","cow","chair","chair","item_m","furniture",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1920","recency_last ",5,"Bear","training","2","c(2, 2, 2)","vehicles","furniture","mammals","bed","truck","monkey","bed","bed","item_l","furniture",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1921","recency_last ",5,"Bear","training","3","c(2, 2, 2)","vehicles","furniture","mammals","train","stool","dog","train","train","item_l","vehicles",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1922","recency_last ",5,"Bear","training","4","c(2, 2, 2)","vehicles","furniture","mammals","boat","drawer","elephant","boat","boat","item_l","vehicles",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1923","recency_last ",5,"Bear","training","5","c(2, 2, 2)","vehicles","furniture","mammals","lamp","horse","car","horse","horse","item_m","mammals",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1924","recency_last ",5,"Bear","training","6","c(2, 2, 2)","vehicles","furniture","mammals","bear","motorbike","sofa","bear","bear","item_l","mammals",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1925","recency_last",5,"Bear","test","choice","c(2, 2, 2)","vehicles","furniture","mammals","closet","bus","cat",NA,"cat","item_r","mammals",NA,"97.88.73.246",0,0,1,"mammals",1,"a79b97b24001f5a0133c2ee057f8579a"
"1926","recency_last ",6,"Tiger","training","1","c(2, 2, 2)","furniture","mammals","instruments","bear","guitar","lamp","lamp","lamp","item_r","furniture",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1927","recency_last ",6,"Tiger","training","2","c(2, 2, 2)","furniture","mammals","instruments","xylophone","stool","monkey","xylophone","xylophone","item_l","instruments",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1928","recency_last ",6,"Tiger","training","3","c(2, 2, 2)","furniture","mammals","instruments","trumpet","horse","closet","horse","horse","item_m","mammals",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1929","recency_last ",6,"Tiger","training","4","c(2, 2, 2)","furniture","mammals","instruments","cat","drawer","flute","drawer","drawer","item_m","furniture",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1930","recency_last ",6,"Tiger","training","5","c(2, 2, 2)","furniture","mammals","instruments","violin","chair","cow","violin","violin","item_l","instruments",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1931","recency_last ",6,"Tiger","training","6","c(2, 2, 2)","furniture","mammals","instruments","bed","piano","dog","dog","dog","item_r","mammals",1,"97.88.73.246",NA,NA,NA,NA,NA,"a79b97b24001f5a0133c2ee057f8579a"
"1932","recency_last",6,"Tiger","test","choice","c(2, 2, 2)","furniture","mammals","instruments","sofa","drum","elephant",NA,"drum","item_m","instruments",NA,"97.88.73.246",0,0,1,"mammals",0,"a79b97b24001f5a0133c2ee057f8579a"
"1933","recency_last ",1,"Mouse","training","1","c(5, 1, 0)","vehicles","instruments","clothes","hat","violin","truck","truck","violin","item_m","instruments",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1934","recency_last ",1,"Mouse","training","2","c(5, 1, 0)","vehicles","instruments","clothes","xylophone","train","skirt","train","xylophone","item_l","instruments",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1935","recency_last ",1,"Mouse","training","3","c(5, 1, 0)","vehicles","instruments","clothes","flute","airplane","shirt","airplane","shirt","item_r","clothes",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1936","recency_last ",1,"Mouse","training","4","c(5, 1, 0)","vehicles","instruments","clothes","boat","dress","trumpet","boat","dress","item_m","clothes",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1937","recency_last ",1,"Mouse","training","5","c(5, 1, 0)","vehicles","instruments","clothes","jacket","bus","piano","bus","piano","item_r","instruments",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1938","recency_last ",1,"Mouse","training","6","c(5, 1, 0)","vehicles","instruments","clothes","shoe","motorbike","drum","drum","drum","item_r","instruments",1,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1939","recency_last",1,"Mouse","test","choice","c(5, 1, 0)","vehicles","instruments","clothes","guitar","car","sock",NA,"car","item_m","vehicles",NA,"107.175.33.136",1,0,0,"instruments",0,"65b7fa9ec066b3e64e144aa8c176a119"
"1940","recency_last ",2,"Tiger","training","1","c(2, 2, 2)","instruments","clothes","furniture","skirt","table","guitar","table","table","item_m","furniture",1,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1941","recency_last ",2,"Tiger","training","2","c(2, 2, 2)","instruments","clothes","furniture","bed","trumpet","sock","sock","bed","item_l","furniture",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1942","recency_last ",2,"Tiger","training","3","c(2, 2, 2)","instruments","clothes","furniture","drawer","shoe","violin","violin","violin","item_r","instruments",1,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1943","recency_last ",2,"Tiger","training","4","c(2, 2, 2)","instruments","clothes","furniture","shirt","xylophone","chair","shirt","xylophone","item_m","instruments",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1944","recency_last ",2,"Tiger","training","5","c(2, 2, 2)","instruments","clothes","furniture","dress","piano","sofa","sofa","sofa","item_r","furniture",1,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1945","recency_last ",2,"Tiger","training","6","c(2, 2, 2)","instruments","clothes","furniture","jacket","closet","drum","drum","drum","item_r","instruments",1,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1946","recency_last",2,"Tiger","test","choice","c(2, 2, 2)","instruments","clothes","furniture","flute","hat","lamp",NA,"hat","item_m","clothes",NA,"107.175.33.136",0,1,0,"instruments",0,"65b7fa9ec066b3e64e144aa8c176a119"
"1947","recency_last ",3,"Pig","training","1","c(5, 1, 0)","clothes","furniture","mammals","stool","skirt","horse","skirt","skirt","item_m","clothes",1,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1948","recency_last ",3,"Pig","training","2","c(5, 1, 0)","clothes","furniture","mammals","dog","drawer","shirt","shirt","dog","item_l","mammals",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1949","recency_last ",3,"Pig","training","3","c(5, 1, 0)","clothes","furniture","mammals","table","jacket","cat","jacket","jacket","item_m","clothes",1,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1950","recency_last ",3,"Pig","training","4","c(5, 1, 0)","clothes","furniture","mammals","elephant","dress","closet","dress","dress","item_m","clothes",1,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1951","recency_last ",3,"Pig","training","5","c(5, 1, 0)","clothes","furniture","mammals","bear","lamp","hat","hat","lamp","item_m","furniture",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1952","recency_last ",3,"Pig","training","6","c(5, 1, 0)","clothes","furniture","mammals","shoe","monkey","chair","chair","shoe","item_l","clothes",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1953","recency_last",3,"Pig","test","choice","c(5, 1, 0)","clothes","furniture","mammals","cow","sofa","sock",NA,"sock","item_r","clothes",NA,"107.175.33.136",1,0,0,"clothes",1,"65b7fa9ec066b3e64e144aa8c176a119"
"1954","recency_last ",4,"Monkey","training","1","c(2, 2, 2)","furniture","mammals","fruits","closet","horse","orange","horse","orange","item_r","fruits",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1955","recency_last ",4,"Monkey","training","2","c(2, 2, 2)","furniture","mammals","fruits","drawer","bear","melon","melon","melon","item_r","fruits",1,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1956","recency_last ",4,"Monkey","training","3","c(2, 2, 2)","furniture","mammals","fruits","lamp","strawberry","elephant","lamp","strawberry","item_m","fruits",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1957","recency_last ",4,"Monkey","training","4","c(2, 2, 2)","furniture","mammals","fruits","table","cherry","cat","cherry","table","item_l","furniture",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1958","recency_last ",4,"Monkey","training","5","c(2, 2, 2)","furniture","mammals","fruits","sofa","apple","monkey","monkey","apple","item_m","fruits",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1959","recency_last ",4,"Monkey","training","6","c(2, 2, 2)","furniture","mammals","fruits","banana","stool","cow","stool","stool","item_m","furniture",1,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1960","recency_last",4,"Monkey","test","choice","c(2, 2, 2)","furniture","mammals","fruits","dog","pineapple","bed",NA,"bed","item_r","furniture",NA,"107.175.33.136",1,0,0,"furniture",1,"65b7fa9ec066b3e64e144aa8c176a119"
"1961","recency_last ",5,"Dog","training","1","c(5, 1, 0)","mammals","fruits","vehicles","banana","bear","truck","bear","banana","item_l","fruits",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1962","recency_last ",5,"Dog","training","2","c(5, 1, 0)","mammals","fruits","vehicles","dog","apple","airplane","dog","airplane","item_r","vehicles",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1963","recency_last ",5,"Dog","training","3","c(5, 1, 0)","mammals","fruits","vehicles","motorbike","cat","pineapple","cat","motorbike","item_l","vehicles",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1964","recency_last ",5,"Dog","training","4","c(5, 1, 0)","mammals","fruits","vehicles","bus","strawberry","monkey","monkey","bus","item_l","vehicles",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1965","recency_last ",5,"Dog","training","5","c(5, 1, 0)","mammals","fruits","vehicles","orange","boat","elephant","elephant","orange","item_l","fruits",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1966","recency_last ",5,"Dog","training","6","c(5, 1, 0)","mammals","fruits","vehicles","cow","cherry","train","cherry","train","item_r","vehicles",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1967","recency_last",5,"Dog","test","choice","c(5, 1, 0)","mammals","fruits","vehicles","horse","melon","car",NA,"melon","item_m","fruits",NA,"107.175.33.136",0,1,0,"vehicles",0,"65b7fa9ec066b3e64e144aa8c176a119"
"1968","recency_last ",6,"Bunny","training","1","c(5, 1, 0)","fruits","vehicles","instruments","violin","orange","truck","orange","violin","item_l","instruments",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1969","recency_last ",6,"Bunny","training","2","c(5, 1, 0)","fruits","vehicles","instruments","xylophone","airplane","melon","melon","airplane","item_m","vehicles",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1970","recency_last ",6,"Bunny","training","3","c(5, 1, 0)","fruits","vehicles","instruments","boat","pineapple","flute","pineapple","flute","item_r","instruments",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1971","recency_last ",6,"Bunny","training","4","c(5, 1, 0)","fruits","vehicles","instruments","trumpet","banana","bus","banana","trumpet","item_l","instruments",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1972","recency_last ",6,"Bunny","training","5","c(5, 1, 0)","fruits","vehicles","instruments","motorbike","strawberry","piano","strawberry","piano","item_r","instruments",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1973","recency_last ",6,"Bunny","training","6","c(5, 1, 0)","fruits","vehicles","instruments","train","drum","apple","train","apple","item_r","fruits",0,"107.175.33.136",NA,NA,NA,NA,NA,"65b7fa9ec066b3e64e144aa8c176a119"
"1974","recency_last",6,"Bunny","test","choice","c(5, 1, 0)","fruits","vehicles","instruments","cherry","car","guitar",NA,"car","item_m","vehicles",NA,"107.175.33.136",0,1,0,"fruits",0,"65b7fa9ec066b3e64e144aa8c176a119"
"1975","recency_last ",1,"Beaver","training","1","c(5, 1, 0)","instruments","fruits","clothes","violin","cherry","skirt","violin","violin","item_l","instruments",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1976","recency_last ",1,"Beaver","training","2","c(5, 1, 0)","instruments","fruits","clothes","pineapple","shirt","piano","piano","piano","item_r","instruments",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1977","recency_last ",1,"Beaver","training","3","c(5, 1, 0)","instruments","fruits","clothes","dress","flute","banana","flute","flute","item_m","instruments",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1978","recency_last ",1,"Beaver","training","4","c(5, 1, 0)","instruments","fruits","clothes","apple","jacket","xylophone","xylophone","xylophone","item_r","instruments",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1979","recency_last ",1,"Beaver","training","5","c(5, 1, 0)","instruments","fruits","clothes","shoe","drum","strawberry","drum","drum","item_m","instruments",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1980","recency_last ",1,"Beaver","training","6","c(5, 1, 0)","instruments","fruits","clothes","melon","hat","guitar","melon","melon","item_l","fruits",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1981","recency_last",1,"Beaver","test","choice","c(5, 1, 0)","instruments","fruits","clothes","orange","trumpet","sock",NA,"sock","item_r","clothes",NA,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",0,0,1,"fruits",0,"561e03e999973ad0aac982f380e2e440"
"1982","recency_last ",2,"Bunny","training","1","c(5, 1, 0)","fruits","clothes","vehicles","cherry","motorbike","skirt","cherry","cherry","item_l","fruits",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1983","recency_last ",2,"Bunny","training","2","c(5, 1, 0)","fruits","clothes","vehicles","car","pineapple","shirt","pineapple","pineapple","item_m","fruits",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1984","recency_last ",2,"Bunny","training","3","c(5, 1, 0)","fruits","clothes","vehicles","melon","boat","shoe","melon","melon","item_l","fruits",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1985","recency_last ",2,"Bunny","training","4","c(5, 1, 0)","fruits","clothes","vehicles","bus","hat","banana","banana","banana","item_r","fruits",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1986","recency_last ",2,"Bunny","training","5","c(5, 1, 0)","fruits","clothes","vehicles","train","orange","dress","orange","orange","item_m","fruits",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1987","recency_last ",2,"Bunny","training","6","c(5, 1, 0)","fruits","clothes","vehicles","truck","strawberry","jacket","jacket","jacket","item_r","clothes",1,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",NA,NA,NA,NA,NA,"561e03e999973ad0aac982f380e2e440"
"1988","recency_last",2,"Bunny","test","choice","c(5, 1, 0)","fruits","clothes","vehicles","airplane","apple","sock",NA,"sock","item_r","clothes",NA,"2601:547:1100:b66a:79c9:6e15:b09f:99dd",0,1,0,"clothes",1,"561e03e999973ad0aac982f380e2e440"
